# time, x_l, y_l, z_l, euler_r_l, euler_p_l, euler_y_l, x_r, y_r, z_r, euler_r_r, euler_p_r, euler_y_r,
7.422521114349365234e+00,-7.408375354540594482e-02,-7.076197080056334521e-01,1.814804173858539649e+00
7.507516384124755859e+00,-1.130629711409057853e-01,-6.573858283805126268e-01,1.899717660559974597e+00
7.590033531188964844e+00,-1.554795194322537155e-01,-5.374136407138582205e-01,1.992902968622648929e+00
7.673438310623168945e+00,-1.510624578059199807e-01,-4.054875128533457773e-01,2.042831010130850444e+00
7.760198831558227539e+00,-1.313913041091680500e-01,-2.776319922659131190e-01,2.044904535922379196e+00
7.844770908355712891e+00,-1.187424459080473060e-01,-1.691096466935636533e-01,2.029366131396214801e+00
7.927958726882934570e+00,-1.251733140090513230e-01,-7.751428569654392198e-02,2.015725290872980136e+00
8.010326147079467773e+00,-1.422300421686122085e-01,-1.169216459139791123e-02,1.999993329362658168e+00
8.091427564620971680e+00,-1.564233847647662212e-01,3.790547263146845647e-02,1.981719656644302718e+00
8.173043727874755859e+00,-1.512559586210925622e-01,6.807181384302776750e-02,1.966952443307470766e+00
8.256941318511962891e+00,-1.275913711075483681e-01,8.668224190555798292e-02,1.956542900357752357e+00
8.342099189758300781e+00,-1.013378449428826711e-01,7.487799549558361856e-02,1.963675076094458571e+00
8.423916816711425781e+00,-8.008321864566453341e-02,3.161424783199379834e-02,1.983623804751645681e+00
8.508287668228149414e+00,-6.026839479820243761e-02,-2.183657523708492504e-02,2.000330292451849790e+00
8.593510627746582031e+00,-4.077623723967563341e-02,-7.498948809348257583e-02,2.018801756519092550e+00
8.677487373352050781e+00,-2.703151776547885882e-02,-9.082312783612983553e-02,2.030700600710979575e+00
8.761113166809082031e+00,-3.177398088174848700e-02,-7.436086626326161853e-02,2.034971812854323492e+00
8.845478773117065430e+00,-5.375305750576937769e-02,-4.833766369042727384e-02,2.041229063048396686e+00
8.927855968475341797e+00,-8.630733709164213618e-02,-1.938802944910877901e-02,2.045050586123530856e+00
9.009991645812988281e+00,-1.156777918387275339e-01,-1.478076751943124129e-03,2.055516238897363568e+00
9.095135450363159180e+00,-1.345528088813852663e-01,7.464893850394282993e-03,2.075731713806846734e+00
9.176725864410400391e+00,-1.502399980909543686e-01,1.446898040268546071e-02,2.099407247189154724e+00
9.263657093048095703e+00,-1.659353674043592131e-01,1.898548046509178355e-02,2.134401525400516419e+00
9.349715471267700195e+00,-1.785032608538437982e-01,1.602512641393256596e-02,2.176999306592807937e+00
9.431236028671264648e+00,-1.759850778681404382e-01,-8.783651866709396919e-03,2.243570588256707410e+00
9.518049478530883789e+00,-1.570796869226781245e-01,-4.495554399052312244e-02,2.334478744861359978e+00
9.607272863388061523e+00,-1.190287886983348586e-01,-1.152024059316931887e-01,2.461561983246320029e+00
9.694669008255004883e+00,-6.426779319336058116e-02,-2.117364135512115886e-01,2.607124074223210464e+00
9.776570558547973633e+00,-2.013762024403572409e-02,-2.869153118264024527e-01,2.735675396045528895e+00
9.859111309051513672e+00,2.146516470285512318e-02,-3.371445011023330718e-01,2.837930595729491579e+00
9.942021846771240234e+00,6.000963513339607758e-02,-3.423663824020627411e-01,2.885354984362084263e+00
1.002458572387695312e+01,8.894534151476078676e-02,-3.059303700470399900e-01,2.890979519942525666e+00
1.010901737213134766e+01,1.181079449718578367e-01,-2.932732772629497164e-01,2.882486672644051229e+00
1.019251823425292969e+01,1.394371378174078524e-01,-3.083147195648701100e-01,2.869983602402770284e+00
1.027478623390197754e+01,1.521410205157155693e-01,-3.241354600986741108e-01,2.855886728359203985e+00
1.035655236244201660e+01,1.509439459048345089e-01,-3.360818924888040460e-01,2.853629062845735476e+00
1.044165730476379395e+01,1.497764815616599299e-01,-3.407551083401021974e-01,2.855886365488621070e+00
1.052430248260498047e+01,1.533896663588634190e-01,-3.410185839674509944e-01,2.851262651789816527e+00
1.060793161392211914e+01,1.535428345328904709e-01,-3.369300512513263568e-01,2.844499752520493363e+00
1.069115972518920898e+01,1.466159911569796803e-01,-3.332259140175982681e-01,2.838807656898871823e+00
1.077403306961059570e+01,1.326236465030391221e-01,-3.285980182677525896e-01,2.836048363982141218e+00
1.085972428321838379e+01,1.213393951804456750e-01,-3.215245366860717824e-01,2.834579493683570206e+00
1.094226670265197754e+01,1.230531083086245231e-01,-3.152506422438215439e-01,2.833433161682982426e+00
1.102407860755920410e+01,1.317973758885039870e-01,-3.030928094488815061e-01,2.829037240424667310e+00
1.110840487480163574e+01,1.382910405417830668e-01,-2.884091697808345844e-01,2.831827782300258001e+00
1.119162535667419434e+01,1.370662453941769443e-01,-2.809870803177860754e-01,2.840854290131272109e+00
1.127450537681579590e+01,1.295836276611951055e-01,-2.734014719435901020e-01,2.846308908681864480e+00
1.136929941177368164e+01,1.211967352762058636e-01,-2.768350963516262864e-01,2.851412540897366732e+00
1.145837712287902832e+01,1.205487323456102683e-01,-2.840648216164831097e-01,2.849338894153739865e+00
1.154310274124145508e+01,1.249606264429700964e-01,-2.842979211985687815e-01,2.842478420089137536e+00
1.162603855133056641e+01,1.239334028929214571e-01,-2.853824278836970540e-01,2.839073788502651574e+00
1.170944023132324219e+01,1.248151824872049120e-01,-2.827639193463497569e-01,2.835893185804810201e+00
1.179237794876098633e+01,1.181901992008557167e-01,-2.766981549992686418e-01,2.838117112053763158e+00
1.187630486488342285e+01,1.125092035489266423e-01,-2.723595429835516946e-01,2.841188415909171372e+00
1.195963239669799805e+01,1.142629061839732646e-01,-2.682583021900949993e-01,2.838624068857167337e+00
1.204452610015869141e+01,1.123669873068633418e-01,-2.655138668189840345e-01,2.838511959423012154e+00
1.212750625610351562e+01,1.032025600087419226e-01,-2.600933615252674080e-01,2.846411851812372884e+00
1.221222567558288574e+01,7.058161821097905242e-02,-2.475963631399101805e-01,2.875561028331998337e+00
1.229529070854187012e+01,2.795420185206950320e-02,-2.323056412569666773e-01,2.914359475021900181e+00
1.237938117980957031e+01,-1.310259251817411791e-02,-2.120877217949899696e-01,2.952504511660916542e+00
1.246317529678344727e+01,-3.059600620470397450e-02,-1.955408516520858453e-01,2.967790185058587049e+00
1.254561686515808105e+01,-5.047543203641875753e-03,-1.890619668625431737e-01,2.943985582309941229e+00
1.262874078750610352e+01,3.914965568381588434e-02,-2.247711482074329914e-01,2.903454663318557838e+00
1.271254062652587891e+01,8.254576750595796208e-02,-2.821291546511200954e-01,2.865038825272938183e+00
1.279770207405090332e+01,9.393539457782079660e-02,-3.341527203439633720e-01,2.839602962485985316e+00
1.287993311882019043e+01,8.219436593671136659e-02,-3.701820890711721157e-01,2.823611836164104272e+00
1.296256995201110840e+01,5.751484696423041221e-02,-3.505928640465767465e-01,2.808516471405964943e+00
1.304495930671691895e+01,4.840777367889542715e-02,-3.234660511029825436e-01,2.785487827619867574e+00
1.312682557106018066e+01,6.035666223788774959e-02,-3.235165764743760941e-01,2.761263698405978850e+00
1.321102523803710938e+01,6.742311449717917904e-02,-3.254524363411280263e-01,2.746659295224798569e+00
1.329599618911743164e+01,7.261015211038594763e-02,-3.255475559014829323e-01,2.741313417729681401e+00
1.337868714332580566e+01,6.721723831558025497e-02,-3.263490923150638157e-01,2.738971946273284885e+00
1.346244430541992188e+01,6.502258750930994813e-02,-3.180114673159535887e-01,2.737688910904555684e+00
1.354494094848632812e+01,6.509967756947870887e-02,-3.073107782513813113e-01,2.736560831856908571e+00
1.362775516510009766e+01,6.188433603881296485e-02,-2.975766852453343159e-01,2.728728557539531252e+00
1.371051120758056641e+01,5.075456904584049744e-02,-2.928400331351270758e-01,2.721668496865230935e+00
1.379381489753723145e+01,3.848851464016031509e-02,-2.913361277871813759e-01,2.716980161675960570e+00
1.387845063209533691e+01,2.464995818736277419e-02,-2.940495936326938953e-01,2.718475155733222071e+00
1.396151423454284668e+01,2.203646212200936066e-02,-2.971986162966544498e-01,2.728538892965786111e+00
1.404489827156066895e+01,2.957252232042080486e-02,-2.955424298987112119e-01,2.738160587506675014e+00
1.412755036354064941e+01,2.605748872619869511e-02,-2.868955566046684225e-01,2.748868084994485095e+00
1.421365857124328613e+01,1.987941514245303645e-02,-2.758527022489813407e-01,2.755475577304965284e+00
1.429607892036437988e+01,1.023328408624225166e-03,-2.588925206259317102e-01,2.759172152405485523e+00
1.437846374511718750e+01,-2.145927695724707610e-02,-2.469440204781864212e-01,2.762331507388073870e+00
1.446195530891418457e+01,-3.116741870695906996e-02,-2.441766157956289096e-01,2.759375969908056891e+00
1.454554343223571777e+01,-3.843868381421128300e-02,-2.387265253062915982e-01,2.756320355083619056e+00
1.462949395179748535e+01,-4.751439177995417373e-02,-2.299735032882471719e-01,2.756083587330495632e+00
1.471454167366027832e+01,-5.920722768440409706e-02,-2.178400273881811178e-01,2.757817263836551014e+00
1.479738092422485352e+01,-7.540008877327608605e-02,-2.083056439216671996e-01,2.762313715578437190e+00
1.488066864013671875e+01,-9.131237609749760786e-02,-2.007342462938067895e-01,2.766079990602529293e+00
1.496418023109436035e+01,-1.053822005027902353e-01,-1.980965535380157516e-01,2.770207673663070302e+00
1.504683446884155273e+01,-1.140527570452828099e-01,-1.959222496567082639e-01,2.772665435651441967e+00
1.512908029556274414e+01,-1.235038390635054828e-01,-1.992922626580438394e-01,2.774213222732570205e+00
1.521267628669738770e+01,-1.241193205029000324e-01,-2.059254047139659760e-01,2.767088869855762745e+00
1.529757428169250488e+01,-1.164548960507849895e-01,-2.188213786310840292e-01,2.757201802664527079e+00
1.537995696067810059e+01,-1.055201314910002575e-01,-2.324213419926235424e-01,2.748438340242299383e+00
1.546354413032531738e+01,-9.164827949617418423e-02,-2.359651813951287869e-01,2.743140489518287595e+00
1.554657983779907227e+01,-8.529989401130058657e-02,-2.393799939001626520e-01,2.747228329482134246e+00
1.562958168983459473e+01,-8.483262789672246784e-02,-2.399601102248314355e-01,2.752857566770757103e+00
1.571606755256652832e+01,-9.219924111032515301e-02,-2.400796248992215220e-01,2.759107427941502433e+00
1.580116057395935059e+01,-1.362477192223042755e-01,-2.479263571227051655e-01,2.773526718934825830e+00
1.588488173484802246e+01,-2.498771916319359465e-01,-2.738780041964341549e-01,2.803467756774747244e+00
1.596906232833862305e+01,-2.727362996958552221e-01,-2.366909622711519390e-01,1.650348195566666121e+00
1.606243324279785156e+01,-2.672963654288696977e-01,-1.892476795720584859e-01,1.995698996356463084e-01
1.614591383934020996e+01,-1.750332026574837330e-01,-1.191024892676407626e-01,-1.566365112317469555e+00
1.623067235946655273e+01,-3.711266187221677615e-02,-4.211385863902297050e-02,-3.051357511008780499e+00
1.632092547416687012e+01,-3.849757061987008067e-02,-4.549856679220523614e-02,-3.051005998543605990e+00
1.641118550300598145e+01,-3.946097575436379595e-02,-4.344051303360698529e-02,-3.053630741685054772e+00
1.649617958068847656e+01,-4.003427096693602805e-02,-3.959368241624022094e-02,-3.057219126689498800e+00
1.658608484268188477e+01,-4.106729180860271139e-02,-3.607493351966389872e-02,-3.061716773337399111e+00
1.667959833145141602e+01,-4.304336587097140621e-02,-3.396718519553922760e-02,-3.064922068016969092e+00
1.676314735412597656e+01,-4.571169863891785118e-02,-3.444434531673079558e-02,-3.065502862727690125e+00
1.684644103050231934e+01,-4.863919780609800292e-02,-3.491047458139382581e-02,-3.066982391256001250e+00
1.693672323226928711e+01,-5.141470556936451886e-02,-3.433725924279416170e-02,-3.071724216304112076e+00
1.702876877784729004e+01,-5.317134835416706395e-02,-3.414571098485706668e-02,-3.077198415666400066e+00
1.711215090751647949e+01,-5.460839589611741346e-02,-3.402823028312802756e-02,-3.080316518745115140e+00
1.720174217224121094e+01,-5.479366268684222191e-02,-3.514575337451597559e-02,-3.080354920455766976e+00
1.728941774368286133e+01,-5.446509043651757975e-02,-3.680649892106228893e-02,-3.078100915644198743e+00
1.737304663658142090e+01,-5.405826246543696256e-02,-3.835918805714453456e-02,-3.076433209738099084e+00
1.746071815490722656e+01,-5.405826246543696256e-02,-3.835918805714453456e-02,-3.076433209738099084e+00
1.754874515533447266e+01,-5.288854124240631449e-02,-4.045271944466623942e-02,-1.833164515505238956e+00
1.763114047050476074e+01,-5.209309987173436213e-02,-4.180276688964510573e-02,-2.789937507681389262e-01
1.771448254585266113e+01,-5.113740077068151813e-02,-4.339684271671787053e-02,1.585802983124916743e+00
1.779749679565429688e+01,-5.066964356702034072e-02,-4.460173070106725202e-02,1.883528283790911972e+00
1.788182830810546875e+01,-5.066964356702034072e-02,-4.460173070106725202e-02,1.883528283790911972e+00
1.796635246276855469e+01,-5.229325845481902491e-02,-4.429371769992989510e-02,3.138542159430334211e-01
1.805064940452575684e+01,-5.448499801442454465e-02,-4.350898598317554100e-02,-3.138920067410500003e-01
1.813414621353149414e+01,-5.715350204757405073e-02,-4.259151393817398740e-02,-1.570132189047387827e+00
1.821686100959777832e+01,-5.919157193232098269e-02,-4.199350855419893558e-02,-1.255789461418428621e+00
1.830135703086853027e+01,-5.974326274713491480e-02,-4.143546329958808921e-02,-1.569091056080194724e+00
1.838347458839416504e+01,-5.974326274713491480e-02,-4.143546329958808921e-02,-1.569091056080194724e+00
1.846647906303405762e+01,-5.974326274713491480e-02,-4.143546329958808921e-02,-1.569091056080194724e+00
1.854876184463500977e+01,-2.459369392826465245e-02,-7.815716299051819749e-02,-1.954306134812529239e+00
1.863356447219848633e+01,5.572047356454657568e-03,-1.226639887968290210e-01,-4.625368696573576299e-01
1.871574521064758301e+01,5.349017141251984769e-02,-1.793786551497829618e-01,1.334426950713745841e+00
1.879941010475158691e+01,9.941914677466356931e-02,-2.261448389636648848e-01,2.836177912330319906e+00
1.888155817985534668e+01,1.026725851800791289e-01,-2.297843820209224119e-01,2.856965675496856427e+00
1.896654176712036133e+01,1.204130744766811478e-01,-2.282599541800246212e-01,2.857715874965178759e+00
1.904994201660156250e+01,1.149065606645193194e-01,-2.214835159914051443e-01,2.849017797003842389e+00
1.913245820999145508e+01,9.898460319965964038e-02,-2.177455813279907393e-01,2.840218702763448899e+00
1.921483659744262695e+01,8.927557851249634524e-02,-2.171659294383772587e-01,2.830620953467068546e+00
1.929827260971069336e+01,8.180455110844039868e-02,-2.263507679264731010e-01,2.824725308178539507e+00
1.938671469688415527e+01,8.164021793680764638e-02,-2.346340396101656012e-01,2.817326078978982018e+00
1.946956110000610352e+01,8.227759882901763966e-02,-2.372311882638092062e-01,2.814182560530223309e+00
1.955540990829467773e+01,8.276982605033993134e-02,-2.334700372610459262e-01,2.810502467493948053e+00
1.963712096214294434e+01,7.730047634537795531e-02,-2.265984028459577249e-01,2.808370255993727138e+00
1.972037506103515625e+01,6.674091421675468205e-02,-2.208614796376934808e-01,2.808054213778773622e+00
1.980219507217407227e+01,5.491786457849465175e-02,-2.160734688641546553e-01,2.806011155366906262e+00
1.988561296463012695e+01,4.683553994557931865e-02,-2.124987908375554624e-01,2.804832465869170122e+00
1.996857142448425293e+01,4.058792508047259773e-02,-2.093498052685758004e-01,2.804061463169961410e+00
2.005186915397644043e+01,3.936414496417831727e-02,-2.052660778656102969e-01,2.802943386498208955e+00
2.013426017761230469e+01,4.461241264871448203e-02,-2.025333855370940184e-01,2.800540107262863287e+00
2.021665096282958984e+01,4.626530343989357363e-02,-2.016260432226317234e-01,2.798254937803521525e+00
2.030136156082153320e+01,5.031631944627241310e-02,-1.995896725715488318e-01,2.795058413693913835e+00
2.038303232192993164e+01,4.974483845361717116e-02,-1.977928387535596300e-01,2.793220354321800603e+00
2.046627712249755859e+01,3.926935117128273894e-02,-1.959422453640924933e-01,2.795237597482936653e+00
2.055034947395324707e+01,2.933987644506085360e-02,-1.930503140810108931e-01,2.798413821878432461e+00
2.063465094566345215e+01,2.023475002130880121e-02,-1.905752189436756561e-01,2.801834180705201849e+00
2.071697473526000977e+01,1.528717650661993652e-02,-1.899052498356434415e-01,2.804433684780577085e+00
2.080036783218383789e+01,1.587244084842174066e-02,-1.915922428753938644e-01,2.803814191882668005e+00
2.088415527343750000e+01,1.403204898552637934e-02,-1.928666787607387634e-01,2.802256999861119979e+00
2.096946740150451660e+01,1.210895737876240864e-02,-1.935685523736024038e-01,2.801249785149860116e+00
2.105305576324462891e+01,8.611217473878208378e-03,-1.905586362565608038e-01,2.800528673011670300e+00
2.113605594635009766e+01,8.462696726389185367e-03,-1.899791982773499921e-01,2.800524663562887540e+00
2.121791505813598633e+01,8.828018292557660365e-03,-1.907070100454348049e-01,2.800860654608927636e+00
2.130325222015380859e+01,7.604218932727157924e-03,-1.922883287658340157e-01,2.801054196146210096e+00
2.138716173171997070e+01,1.084103740403378167e-02,-1.937113276876685219e-01,2.801297595418164033e+00
2.146967244148254395e+01,1.248297156655651073e-02,-1.909517213558012405e-01,2.802377881542623683e+00
2.155467629432678223e+01,1.360835451384014884e-02,-1.879077950349887227e-01,2.803258793603228050e+00
2.163880228996276855e+01,1.233692784111238734e-02,-1.840144205656807364e-01,2.803660904220399264e+00
2.172247982025146484e+01,9.182079089095284211e-03,-1.787648434784643026e-01,2.801524403034585831e+00
2.180555939674377441e+01,-8.197830120272647444e-04,-1.675177098409710574e-01,2.799262845784181497e+00
2.188753104209899902e+01,-1.096112620134903626e-02,-1.545981788803223456e-01,2.797047547716256410e+00
2.197189116477966309e+01,-1.340133434819791233e-02,-1.427601473831286438e-01,2.793874382302947712e+00
2.205525374412536621e+01,-1.079363819694769550e-02,-1.331126309074003589e-01,2.791169665164642044e+00
2.213830065727233887e+01,1.082592907995526613e-02,-1.215648381048005933e-01,2.779583183305917693e+00
2.221976184844970703e+01,3.572919790668287188e-02,-1.114309606107613815e-01,2.764592685913728864e+00
2.230392599105834961e+01,5.697612585672885005e-02,-1.111594149781590796e-01,2.749557293507780109e+00
2.238700723648071289e+01,7.297732512049447118e-02,-1.286479969562086267e-01,2.727336977707922383e+00
2.247018170356750488e+01,6.873455489243453231e-02,-1.535641281979883699e-01,2.706667001611782197e+00
2.255271148681640625e+01,5.892142502623988476e-02,-1.722485835537898857e-01,2.683096208968319907e+00
2.263459467887878418e+01,6.348117228976890569e-02,-1.792796663143680913e-01,2.656547113788763959e+00
2.271782875061035156e+01,7.464099788637759691e-02,-1.789300972682665303e-01,2.641401363840341965e+00
2.280229115486145020e+01,9.136156732256561774e-02,-1.839062446609170953e-01,2.640342998839000366e+00
2.288499951362609863e+01,1.103090385805953755e-01,-1.863211536895673370e-01,2.654526063606529540e+00
2.296847271919250488e+01,1.096283412306945926e-01,-1.792110579265191739e-01,2.681943494539672734e+00
2.305198740959167480e+01,1.209227668050302795e-01,-1.632264225635706723e-01,2.712208733381093584e+00
2.313575887680053711e+01,1.506597880803616507e-01,-1.438417267270897248e-01,2.734802911114313062e+00
2.322005629539489746e+01,1.744811144959124705e-01,-1.291451617463997836e-01,2.747145914606955230e+00
2.330274009704589844e+01,1.963808202514802093e-01,-1.197919659719400010e-01,2.756355572826697742e+00
2.338565230369567871e+01,2.020232399002140911e-01,-1.206608211621698901e-01,2.763964299488550491e+00
2.346903347969055176e+01,1.925681492457732569e-01,-1.279571715986256020e-01,2.769200986553144617e+00
2.355291438102722168e+01,1.829966356936398864e-01,-1.286212526530689793e-01,2.772721134634951401e+00
2.363627433776855469e+01,1.781709930030791478e-01,-1.260444068331202372e-01,2.775737001256839420e+00
