# time,euler_x,euler_y,euler_z
1.309158980846405029e+02,9.186397251888822613e-02,-7.838444156042290167e-02,1.713144593550110173e+00
1.309977369308471680e+02,9.460403562281771705e-02,-8.540993441527211516e-02,1.715681366496940585e+00
1.310850045680999756e+02,9.501512195874428635e-02,-9.373999476418903853e-02,1.715853443024888403e+00
1.311693701744079590e+02,9.451043203624920341e-02,-9.539653085592614268e-02,1.712921230964843833e+00
1.312534365653991699e+02,9.525287734191034694e-02,-9.754827475829053185e-02,1.712318369845388544e+00
1.313408677577972412e+02,9.759323751797976954e-02,-9.707053465571657824e-02,1.709057520262380336e+00
1.314270474910736084e+02,1.056505147776708453e-01,-9.609374562107619866e-02,1.703917930456025243e+00
1.315127432346343994e+02,1.067900692006749086e-01,-9.413239347416513247e-02,1.701538773722434783e+00
1.316002881526947021e+02,1.029260012587183137e-01,-9.657254974412698978e-02,1.702145821081158195e+00
1.316910653114318848e+02,1.032116095294862701e-01,-9.398866300230079851e-02,1.703075688145749389e+00
1.317747991085052490e+02,1.133015016839719058e-01,-9.176927380662824874e-02,1.704160209854432839e+00
1.318590209484100342e+02,1.171321643638191246e-01,-8.818188845692986888e-02,1.701015001665663995e+00
1.319455029964447021e+02,1.164634077858308636e-01,-8.859943107198176016e-02,1.706649318917385250e+00
1.320293865203857422e+02,1.146372834961714160e-01,-8.413178464051651595e-02,1.707206915436851880e+00
1.321135621070861816e+02,1.137537245681499165e-01,-8.594273071931102237e-02,1.707500016040881308e+00
1.321989936828613281e+02,1.122376288116562204e-01,-8.546345860821857876e-02,1.705418214939225852e+00
1.322829611301422119e+02,1.116537318916744903e-01,-8.729153994520544302e-02,1.706525724489267759e+00
1.323668344020843506e+02,1.096309728403003225e-01,-9.715375672577652999e-02,1.712015257043569161e+00
1.324488048553466797e+02,1.094000808111171841e-01,-1.096284524977422237e-01,1.715971948221566734e+00
1.325332055091857910e+02,1.122732158140258285e-01,-1.159049348730145645e-01,1.711898335031392770e+00
1.326242728233337402e+02,1.188158406573749382e-01,-1.180975234906356253e-01,1.709541087839526075e+00
1.327092716693878174e+02,1.205966014966807220e-01,-1.152816425449862958e-01,1.706065666083377508e+00
1.327928857803344727e+02,1.222056192967152510e-01,-1.085474100081420534e-01,1.698072060001097228e+00
1.328789482116699219e+02,1.171864973939413801e-01,-1.105671106907968326e-01,1.700156980558864328e+00
1.329631459712982178e+02,9.903903814471415323e-02,-1.051432215062464426e-01,1.717302654070014256e+00
1.330486247539520264e+02,8.682011221454144501e-02,-9.140790890900385435e-02,1.729264673446655021e+00
1.331347255706787109e+02,8.414425513738188478e-02,-9.172926425150951246e-02,1.730476192723974682e+00
1.332171342372894287e+02,8.345979745686360474e-02,-8.892823692471241159e-02,1.732051184154545176e+00
1.333042161464691162e+02,8.054126424056384792e-02,-8.646883001411675984e-02,1.728610339240362892e+00
1.333876094818115234e+02,7.745616233774499371e-02,-7.862497473187013419e-02,1.728891688870691556e+00
1.334705665111541748e+02,7.485757356838873555e-02,-8.651910210060220763e-02,1.728657274899262353e+00
1.335583612918853760e+02,7.753216960574160765e-02,-9.187363378659751945e-02,1.726756732011188067e+00
1.336429738998413086e+02,8.414520889970134032e-02,-8.495543763039647978e-02,1.721096003383096207e+00
1.337271180152893066e+02,8.546087979354533015e-02,-8.110665161985242122e-02,1.719884525056397884e+00
1.338122935295104980e+02,8.479376205203548178e-02,-7.161009670051754483e-02,1.713910634035978209e+00
1.339000513553619385e+02,8.257921158597492095e-02,-7.033388144573549106e-02,1.714730915277965062e+00
1.339832196235656738e+02,8.737532230120947929e-02,-7.180730517043953931e-02,1.715417194424680547e+00
1.340691769123077393e+02,9.069681459126621714e-02,-7.425174546848589685e-02,1.715178876828954646e+00
1.341530492305755615e+02,9.518048666018508186e-02,-7.687334496718212229e-02,1.715780393946536142e+00
1.342353274822235107e+02,9.243144983188467112e-02,-7.619472162003093629e-02,1.717278115414831774e+00
1.343183271884918213e+02,9.770460857280216516e-02,-7.948797798794515757e-02,1.716231669889201727e+00
1.344022994041442871e+02,1.025860855749968215e-01,-6.524594872872890861e-02,1.719677099915260854e+00
1.344890489578247070e+02,1.061270814292389897e-01,-6.005831309620224268e-02,1.717171655332273117e+00
1.345771355628967285e+02,1.031697290741484530e-01,-6.743575150482405967e-02,1.717409406176377384e+00
1.346643362045288086e+02,9.445576189655380261e-02,-6.014570855489798085e-02,1.718163392479054030e+00
1.347479662895202637e+02,9.362971786189600021e-02,-6.642723638736391933e-02,1.709273960584047014e+00
1.348305914402008057e+02,9.254341066734395049e-02,-7.139736637562532628e-02,1.711170180972107158e+00
1.349142839908599854e+02,9.170056925307501494e-02,-6.631485756467125903e-02,1.721518349507330958e+00
1.350008652210235596e+02,8.755659970319029650e-02,-6.807969081810272272e-02,1.717377453838477397e+00
1.350860764980316162e+02,8.756866691369924460e-02,-6.856855607546341602e-02,1.702074701535035040e+00
1.351708223819732666e+02,8.817788602514675667e-02,-6.443438232756593109e-02,1.700588028522311612e+00
1.352554872035980225e+02,8.818789975982777030e-02,-6.953543879724866095e-02,1.701493408624668691e+00
1.353419790267944336e+02,8.369160749599069415e-02,-7.295158483909314207e-02,1.702789107844792760e+00
1.354286792278289795e+02,8.826675457480237519e-02,-6.349899794555735610e-02,1.711506732158012190e+00
1.355163543224334717e+02,9.057339885108017796e-02,-5.085534885666587179e-02,1.712940285763314474e+00
1.356007120609283447e+02,9.480755276383190377e-02,-4.712368381246845317e-02,1.708987331394144160e+00
1.356849868297576904e+02,9.513388879340867188e-02,-5.232652059742592954e-02,1.702787905091007747e+00
1.357684447765350342e+02,9.400456101152787625e-02,-6.344010604086758320e-02,1.695285659004695411e+00
1.358530659675598145e+02,9.499356174122719487e-02,-6.514912481421530899e-02,1.697383457187960687e+00
1.359382736682891846e+02,1.003489610923280484e-01,-6.491616141475908819e-02,1.698378903999250511e+00
1.360209386348724365e+02,1.009769680205285791e-01,-6.001495799273470766e-02,1.700210049471510665e+00
1.361114909648895264e+02,1.024285513624155763e-01,-6.231192257463691320e-02,1.698785295946506402e+00
1.361976499557495117e+02,9.965466477901507858e-02,-6.114329776966065388e-02,1.700120852814847927e+00
1.362856898307800293e+02,9.770163947983800945e-02,-5.861374533661178887e-02,1.702167504564421563e+00
1.363680603504180908e+02,9.829782506101492068e-02,-5.662105675821260675e-02,1.700139246175994101e+00
1.364533393383026123e+02,9.932462224747706792e-02,-5.435116337175727175e-02,1.698118623650845649e+00
1.365392136573791504e+02,9.674809054728650271e-02,-6.617931778657260011e-02,1.695200400103509697e+00
1.366300051212310791e+02,9.542099096786804679e-02,-6.924667170555531825e-02,1.695404955939675107e+00
1.367136921882629395e+02,1.037381716287190114e-01,-7.141063135200109713e-02,1.685978263632061935e+00
1.368002934455871582e+02,1.040651214345716946e-01,-7.586337551807442736e-02,1.682976148269295091e+00
1.368865973949432373e+02,1.056823062195696439e-01,-7.190622986804151573e-02,1.682852922112378025e+00
1.369702215194702148e+02,1.089614480065075330e-01,-6.580727548882925326e-02,1.687381215438506610e+00
1.370522150993347168e+02,1.095712594062195899e-01,-5.805214731592522881e-02,1.688690766702144241e+00
1.371364707946777344e+02,1.066060436007461032e-01,-6.020625866699114148e-02,1.688677978762429532e+00
1.372278208732604980e+02,1.071216524497204947e-01,-6.899330717611928954e-02,1.688391451510177443e+00
1.373139166831970215e+02,1.075286578753649191e-01,-7.150084581514004611e-02,1.686471121161955411e+00
1.373985478878021240e+02,1.094523838885890221e-01,-6.999993220798139681e-02,1.680497331780041126e+00
1.374839246273040771e+02,1.135759464751801007e-01,-6.450921021415001455e-02,1.681376489735916469e+00
1.375724029541015625e+02,1.129113362625007166e-01,-5.841663756237114313e-02,1.680589921322710900e+00
1.376547834873199463e+02,1.157773757077861232e-01,-6.779283436197824919e-02,1.669854699398733988e+00
1.377385876178741455e+02,1.162671627921528783e-01,-6.121692033691883417e-02,1.675219475793300106e+00
1.378223106861114502e+02,1.154264203038293246e-01,-6.110064590472519264e-02,1.680688816073267811e+00
1.379057481288909912e+02,1.134987558749583902e-01,-5.108220648457173496e-02,1.674523046718490171e+00
1.379889638423919678e+02,1.116359161091268204e-01,-6.248225963268305705e-02,1.673814700675567479e+00
1.380705745220184326e+02,1.374116886080637423e-01,-8.223996455380699899e-02,1.665310550324602179e+00
1.381539204120635986e+02,1.621920325835205512e-01,-7.995875208858205241e-02,1.651626882840397492e+00
1.382375888824462891e+02,1.707088472004651969e-01,-9.297227936319729658e-02,1.639499164117428576e+00
1.383210585117340088e+02,1.659149149630689823e-01,-1.074881032615879750e-01,1.629560098301022997e+00
1.384053363800048828e+02,1.632501193709700038e-01,-9.425126888979185047e-02,1.622331838844081275e+00
1.384913380146026611e+02,1.469978533994558134e-01,-1.037183221599735639e-01,1.625181507855971264e+00
1.385815453529357910e+02,1.456362434670452899e-01,-1.033418789837261542e-01,1.623162212565515627e+00
1.386661920547485352e+02,1.336889009482544743e-01,-1.101327995858927267e-01,1.638732815616503968e+00
1.387506418228149414e+02,1.116914161432334129e-01,-1.233179744864318916e-01,1.655569147976495126e+00
1.388379268646240234e+02,9.530341456366109298e-02,-1.358300043429574444e-01,1.651916714231529415e+00
1.389226219654083252e+02,1.049901215927171449e-01,-1.441077332240330300e-01,1.644192536126462656e+00
1.390070402622222900e+02,1.152095548327375374e-01,-1.469067203890699336e-01,1.642312165466945917e+00
1.390957605838775635e+02,1.014764343370063715e-01,-1.437927041249247306e-01,1.655965181487249804e+00
1.391860415935516357e+02,1.002629599070312683e-01,-1.472604086351694264e-01,1.655771709662184232e+00
1.392808175086975098e+02,1.049996597581158708e-01,-1.512624679013609974e-01,1.646727593736396766e+00
1.393716189861297607e+02,1.032722143903161971e-01,-1.513146804937923751e-01,1.645647199707187314e+00
1.394619293212890625e+02,8.874231351989736449e-02,-1.484783292607707583e-01,1.658437329886858880e+00
1.395476076602935791e+02,8.276648289736554531e-02,-1.413211897267041550e-01,1.667513376096712019e+00
1.396338906288146973e+02,8.308227836035086966e-02,-1.382920060338623802e-01,1.675790870038352365e+00
1.397203590869903564e+02,8.442494755427976116e-02,-1.246129587534450245e-01,1.693231620299770590e+00
1.398052620887756348e+02,8.721015933529530084e-02,-1.303047669073349457e-01,1.692734502920154149e+00
1.398913729190826416e+02,8.197572550169618388e-02,-1.365445775263833816e-01,1.688015336567295632e+00
1.399760279655456543e+02,7.507687749405911326e-02,-1.323663312896696809e-01,1.690840170031423284e+00
1.400654838085174561e+02,6.464536147719524006e-02,-1.353085348226070739e-01,1.695214912335132329e+00
1.401495294570922852e+02,7.051502399878761818e-02,-1.302868237895613568e-01,1.692026898959016368e+00
1.402383186817169189e+02,6.961091631052307438e-02,-1.317607286879678430e-01,1.690194320123736826e+00
1.403220324516296387e+02,6.956090885568833038e-02,-1.344523809174176243e-01,1.686581440704499446e+00
1.404098060131072998e+02,6.808557273728144121e-02,-1.257582723829981930e-01,1.692200668305798406e+00
1.404986855983734131e+02,8.451788996348796879e-02,-1.244714685583601099e-01,1.688489995736190741e+00
1.405865819454193115e+02,9.158022569998358620e-02,-1.309515025590655135e-01,1.685621641256876968e+00
1.406703534126281738e+02,9.704714472093578514e-02,-1.255222137115152847e-01,1.678638058885402407e+00
1.407566330432891846e+02,9.210911048102354837e-02,-1.062416624361477435e-01,1.678852518430193452e+00
1.408437814712524414e+02,9.309752179169394903e-02,-9.829854296015194670e-02,1.683095863792406721e+00
1.409345722198486328e+02,9.633068835993108259e-02,-8.595333131320681552e-02,1.682533407259737102e+00
1.410207912921905518e+02,9.895115179906388558e-02,-8.541650391110788831e-02,1.681869196307342662e+00
1.411045982837677002e+02,1.027707044572627737e-01,-9.756785846733784240e-02,1.674709517514599399e+00
1.411898195743560791e+02,1.069919180202820730e-01,-8.614475764645002087e-02,1.676481717763605994e+00
1.412734580039978027e+02,9.788577199393044825e-02,-9.471142666649412512e-02,1.671682482690708849e+00
1.413579974174499512e+02,1.020040142277190975e-01,-9.231993755795753209e-02,1.665837053542057244e+00
1.414475560188293457e+02,1.023641497061119621e-01,-8.160254787407050792e-02,1.669512921044473686e+00
1.415349714756011963e+02,9.434509262253842898e-02,-8.378767515164642354e-02,1.662249331236479888e+00
1.416214983463287354e+02,9.287893146690207047e-02,-8.379363408950446512e-02,1.660173882694683689e+00
1.417127690315246582e+02,9.660387194456798721e-02,-8.238921258460818464e-02,1.658585888789673390e+00
1.417993218898773193e+02,9.824002676834386882e-02,-7.653510270215369005e-02,1.659103124215906666e+00
1.418839013576507568e+02,9.798142507326557116e-02,-7.628776212443755256e-02,1.658698666041868997e+00
1.419683606624603271e+02,9.679886949598193180e-02,-7.163686107949018833e-02,1.660783911453163952e+00
1.420530960559844971e+02,9.546148962297895668e-02,-6.716577553670011191e-02,1.661497826282067880e+00
1.421390671730041504e+02,9.362770829785327376e-02,-6.884151893885959161e-02,1.661762329898371249e+00
1.422239880561828613e+02,9.511657017130026315e-02,-6.713479023785406952e-02,1.657241994358444881e+00
1.423106970787048340e+02,9.625646661527087478e-02,-6.518170496855812956e-02,1.657705776544170284e+00
1.423965895175933838e+02,9.460192219514440559e-02,-6.803336258219405686e-02,1.657723300307393677e+00
1.424821224212646484e+02,9.456599781097974056e-02,-7.022289567322514969e-02,1.661379357919787303e+00
1.425672261714935303e+02,9.495122172557690643e-02,-7.973945809434912491e-02,1.651644344880440318e+00
1.426546454429626465e+02,9.497881321987045045e-02,-7.781213111550555617e-02,1.656598924532088013e+00
1.427437727451324463e+02,9.891579857822896393e-02,-6.889741541945193504e-02,1.657239471673210396e+00
1.428350882530212402e+02,9.163807673414470223e-02,-7.428275565535158442e-02,1.657494596776012852e+00
1.429247615337371826e+02,8.655316737995433218e-02,-7.174781209892433509e-02,1.660662972345580357e+00
1.430084118843078613e+02,9.009146168214410277e-02,-7.120696583944985392e-02,1.659722147283510640e+00
1.430964007377624512e+02,9.242794394030739991e-02,-7.098597956275565224e-02,1.659479862530899297e+00
1.431917510032653809e+02,9.365812176600551986e-02,-7.309813510220530830e-02,1.661217883377358095e+00
1.432734384536743164e+02,9.458578284700580596e-02,-7.649368649919696672e-02,1.657183019245790145e+00
1.433588745594024658e+02,9.495589690915751113e-02,-7.410396821629716690e-02,1.656719896713761075e+00
1.434611880779266357e+02,9.603376077532843613e-02,-7.853626872133134817e-02,1.656414948792739317e+00
1.435551490783691406e+02,9.337779265078305357e-02,-7.735445020507292213e-02,1.656165123138846784e+00
1.436428210735321045e+02,9.336067735239617082e-02,-7.590473893450777609e-02,1.655047423576471388e+00
1.437395117282867432e+02,9.106466450853167860e-02,-7.604190954994605178e-02,1.656667308518276815e+00
1.438383653163909912e+02,9.197158855016351886e-02,-7.457835325238826307e-02,1.654787433261432295e+00
1.439243147373199463e+02,9.383639214468431078e-02,-7.368400796212126735e-02,1.655163378759076709e+00
1.440094103813171387e+02,9.412496346141330239e-02,-7.475830346144585192e-02,1.655809332442007786e+00
1.441061863899230957e+02,9.544316138766018032e-02,-7.250691803560371795e-02,1.656837228372959991e+00
1.442053680419921875e+02,9.425569338419825804e-02,-8.325147734583704384e-02,1.652962347285830136e+00
1.442909803390502930e+02,8.944657924218057943e-02,-8.137869206681158651e-02,1.655331676056776224e+00
1.443904855251312256e+02,9.198664531301792291e-02,-8.076874501101949377e-02,1.657060134116381089e+00
1.444848959445953369e+02,8.834139355866776899e-02,-8.411500322305665023e-02,1.658920937377145410e+00
1.445737476348876953e+02,8.664009548297102459e-02,-9.444794647655019304e-02,1.656992763698579729e+00
1.446595413684844971e+02,8.632798740313407659e-02,-8.985371614494574999e-02,1.657055389170681181e+00
1.447545711994171143e+02,8.741169833407069767e-02,-9.180454582185482160e-02,1.659014568049846705e+00
1.448415613174438477e+02,8.266575136545561975e-02,-9.629628202229989498e-02,1.662522739465227994e+00
1.449266073703765869e+02,8.498625721936892141e-02,-9.148426527502362404e-02,1.664536020095489066e+00
1.450132281780242920e+02,8.036859064390733387e-02,-9.749304664802993514e-02,1.666057202240927237e+00
1.451028468608856201e+02,8.265573209583199077e-02,-1.003690863932678035e-01,1.670106634859064076e+00
1.451873970031738281e+02,9.127411376366401097e-02,-9.386778494606051737e-02,1.666219847882177252e+00
1.452712342739105225e+02,8.565739156605112203e-02,-8.720427579609335567e-02,1.666144805161144493e+00
1.453566317558288574e+02,8.745681584774500639e-02,-9.334860707117820233e-02,1.667065343873069150e+00
1.454405581951141357e+02,8.651247096783076795e-02,-9.454415624264056461e-02,1.670812615209765095e+00
1.455238788127899170e+02,8.829253970129158358e-02,-9.554032763741937551e-02,1.670912905185785835e+00
1.456094369888305664e+02,9.112125413968086285e-02,-9.306107395898433055e-02,1.671099970192380102e+00
1.456934933662414551e+02,8.728629923564468207e-02,-9.756609422558071287e-02,1.670670621407397194e+00
1.457769522666931152e+02,8.445175789431125235e-02,-9.641452678475359583e-02,1.670649565850490958e+00
1.458592844009399414e+02,8.516317543077067675e-02,-9.843301128697579117e-02,1.668452295972179478e+00
1.459442803859710693e+02,8.587032128640037509e-02,-1.024365611710291724e-01,1.668804564527160306e+00
1.460353181362152100e+02,8.629500378423415885e-02,-1.063072764667216674e-01,1.672196639136517060e+00
1.461213259696960449e+02,8.604205132464848305e-02,-1.048753863811091591e-01,1.670687140071126509e+00
1.462071280479431152e+02,8.646474289727756890e-02,-1.055029900910138263e-01,1.668317190864615940e+00
1.462917425632476807e+02,8.927205294244655587e-02,-1.044242411757125844e-01,1.668204504689398515e+00
1.463774173259735107e+02,8.465066440467661213e-02,-9.586148486078815978e-02,1.669688885645122411e+00
1.464613385200500488e+02,7.843630084236585809e-02,-8.540316447431406388e-02,1.670960745976163508e+00
1.465536370277404785e+02,7.362683758673083112e-02,-9.697210471392070374e-02,1.670905025102832342e+00
1.466422154903411865e+02,7.420958007561562209e-02,-9.808330416128652196e-02,1.670502282415243567e+00
1.467288534641265869e+02,7.350228855655482896e-02,-9.214982354965695066e-02,1.669701070696535394e+00
1.468177525997161865e+02,7.752986022432040158e-02,-8.040972801525225755e-02,1.678815961479033225e+00
1.469054460525512695e+02,7.764001529235264876e-02,-8.370269560699572509e-02,1.698780126255419409e+00
1.469915168285369873e+02,7.166806167911798919e-02,-1.037853192640414424e-01,1.706571112243717270e+00
1.470754361152648926e+02,6.892756785739617698e-02,-9.907571181651464443e-02,1.704590094852308724e+00
1.471594412326812744e+02,6.915118572168832412e-02,-8.180526423924816548e-02,1.700596875267871955e+00
1.472467355728149414e+02,7.502512847768438853e-02,-8.151304915023382947e-02,1.688985429870672128e+00
1.473305320739746094e+02,8.169130996945794809e-02,-8.760379839701637472e-02,1.668225157701034522e+00
1.474132268428802490e+02,8.319875670432774761e-02,-8.443672239096899901e-02,1.654106447756984233e+00
1.474976062774658203e+02,8.995399934845971224e-02,-7.952372044293176678e-02,1.645070067455277396e+00
1.475814986228942871e+02,9.968959899227491928e-02,-8.639631759231081176e-02,1.639458642761077556e+00
1.476687273979187012e+02,1.041126545168097328e-01,-8.584590225547050757e-02,1.634163054547576266e+00
1.477541246414184570e+02,1.033540038759394042e-01,-9.139952053193800552e-02,1.631812509589805948e+00
1.478402330875396729e+02,1.010029801113292436e-01,-8.847244499717210608e-02,1.634447307476600830e+00
1.479271430969238281e+02,1.086747981361518844e-01,-8.563458394326239898e-02,1.642652454316215316e+00
1.480125546455383301e+02,1.090690857120105717e-01,-1.078441659337292524e-01,1.642763079991372610e+00
1.480965461730957031e+02,1.112848296795422298e-01,-1.033633651210965620e-01,1.642540262526623440e+00
1.481889998912811279e+02,1.142653253369795285e-01,-9.418748771104179518e-02,1.648156393181686497e+00
1.482777299880981445e+02,1.135756294844237901e-01,-1.012635662435201755e-01,1.647234891192552730e+00
1.483606021404266357e+02,1.103939733465121309e-01,-1.023656252316207382e-01,1.648339638709374722e+00
1.484472932815551758e+02,1.035870243076769670e-01,-8.988881187876995860e-02,1.648219675083511415e+00
1.485363655090332031e+02,1.014889173760517016e-01,-1.018548782304329325e-01,1.649252426161692320e+00
1.486234009265899658e+02,9.861006142510420069e-02,-9.907170001342402443e-02,1.661745543326011987e+00
1.487087702751159668e+02,9.000510946707340754e-02,-8.509290956183046539e-02,1.673052214366810286e+00
1.487946343421936035e+02,8.348584081766408094e-02,-6.443711164570586902e-02,1.672770642360678295e+00
1.488783626556396484e+02,8.499258439343460036e-02,-5.739053070722643923e-02,1.675080718248159961e+00
1.489700112342834473e+02,8.599910908943453336e-02,-4.807594542994975129e-02,1.688174955981929015e+00
1.490539817810058594e+02,7.758685932096487381e-02,-6.145273113146743071e-02,1.691260160559836301e+00
1.491392168998718262e+02,9.584276092410681791e-02,-6.693513306392651074e-02,1.694952096017848575e+00
1.492263357639312744e+02,9.913100232619664887e-02,-5.597095868162260679e-02,1.679677678070700564e+00
1.493158552646636963e+02,1.090935977915610255e-01,-4.159278356492812634e-02,1.673512689971315526e+00
1.494056985378265381e+02,1.158878164138507083e-01,-4.255842131216458490e-02,1.674430848257914217e+00
1.494921751022338867e+02,1.197945145787897570e-01,-5.684869028065198115e-02,1.678655444974972877e+00
1.495794801712036133e+02,1.165622649076514250e-01,-6.013174835658241513e-02,1.689219222690328648e+00
1.496700038909912109e+02,1.205427438475360491e-01,-6.427690430191979054e-02,1.694143450624002512e+00
1.497589175701141357e+02,1.229840844891879614e-01,-6.921122461792816871e-02,1.691668746425435632e+00
1.498456137180328369e+02,1.188528678981454201e-01,-7.399653591148025455e-02,1.701773015178031478e+00
1.499337804317474365e+02,1.140872256603944201e-01,-7.196651251478547451e-02,1.711269961094374681e+00
1.500229544639587402e+02,1.124059005080797480e-01,-7.841981667558406421e-02,1.711914747169700712e+00
1.501145961284637451e+02,1.140876342137135957e-01,-7.741933064787409613e-02,1.709910939445026035e+00
1.502028174400329590e+02,1.192799553371924892e-01,-6.578232812043371958e-02,1.706164397574121860e+00
1.502897441387176514e+02,1.247497430473657465e-01,-6.092839905232261266e-02,1.703296186309957161e+00
1.503757598400115967e+02,1.222905899806875363e-01,-6.473317472577155840e-02,1.697592967480995529e+00
1.504609556198120117e+02,1.244149935533046536e-01,-7.098648515871630593e-02,1.688680190222500599e+00
1.505478558540344238e+02,1.264062696800991592e-01,-6.955744904423877273e-02,1.687309333646566323e+00
1.506353588104248047e+02,1.334806162280395281e-01,-6.510012643300533419e-02,1.689735992957292376e+00
1.507238745689392090e+02,1.403061114958281674e-01,-7.057737137730768495e-02,1.688038245827367945e+00
1.508085098266601562e+02,1.368830383292841679e-01,-6.457790534310281494e-02,1.688069941141620234e+00
1.508937633037567139e+02,1.377711114279720483e-01,-6.870568726673487170e-02,1.683848046206317450e+00
1.509794468879699707e+02,1.342452120413508698e-01,-7.129002764631553468e-02,1.685646410815498708e+00
1.510629873275756836e+02,1.332010445195479509e-01,-7.224505126848024261e-02,1.691307189863532789e+00
1.511479101181030273e+02,1.316498095728957374e-01,-7.611352313367425459e-02,1.693676677781313700e+00
1.512318074703216553e+02,1.292952395880718752e-01,-7.638553131161884835e-02,1.701638291388030577e+00
1.513195562362670898e+02,1.304648236647638626e-01,-7.416563461400849100e-02,1.703871114845728396e+00
1.514038558006286621e+02,1.274466522283345116e-01,-5.805329355135224745e-02,1.708054372969008750e+00
1.514901916980743408e+02,1.221620608120123075e-01,-5.275906033232868886e-02,1.707587689330047898e+00
1.515762937068939209e+02,1.250312285583633498e-01,-5.385500626391537260e-02,1.703557853572795100e+00
1.516605622768402100e+02,1.245775931327482988e-01,-6.183674533095939729e-02,1.701110906393145772e+00
1.517456474304199219e+02,1.240551794977653444e-01,-6.026519261121499049e-02,1.703047404978806689e+00
1.518295121192932129e+02,1.213970912751511921e-01,-5.240990522963806519e-02,1.704908524522566804e+00
1.519163563251495361e+02,1.160953596662784859e-01,-5.261245047165830080e-02,1.707289848593886994e+00
1.520059008598327637e+02,1.155792623927661689e-01,-5.545342324122737310e-02,1.706510177807160744e+00
1.520920453071594238e+02,1.158278332995578142e-01,-5.830181086361552190e-02,1.708206014543957263e+00
1.521778070926666260e+02,1.218010845440195000e-01,-4.647352051872122303e-02,1.715160182234203745e+00
1.522628817558288574e+02,1.087285248859815034e-01,-5.408186437716078210e-02,1.717826277346786501e+00
1.523489117622375488e+02,1.040954241040088490e-01,-6.051268436036227882e-02,1.728795392418335020e+00
1.524328351020812988e+02,1.021342085330066984e-01,-8.828061595134140127e-02,1.762090637781362101e+00
1.525162441730499268e+02,9.936486174424219442e-02,-1.074549684122583226e-01,1.792760839805966455e+00
1.526012089252471924e+02,1.131215820677418105e-01,-1.410623804268427151e-01,1.862391414175656790e+00
1.526905913352966309e+02,1.163799130619258548e-01,-8.495901483465306825e-02,1.934782563765314656e+00
1.527782433032989502e+02,9.951315693170736942e-02,-8.765245275652300272e-02,1.972074508211612232e+00
1.528649144172668457e+02,3.319419835662040796e-02,-6.443777638443237699e-02,2.069836765575351567e+00
1.529470934867858887e+02,2.266048131804621057e-02,-4.484320142462583370e-02,2.121811439904237595e+00
1.530346257686614990e+02,-6.435890191760940127e-03,1.347948959298572724e-02,2.203845970514978436e+00
1.531188471317291260e+02,-1.096837006054940389e-02,3.206861960685625235e-02,2.254604893486473749e+00
1.532018363475799561e+02,1.131073283560768417e-03,1.676030249903193159e-02,2.293377932804205876e+00
1.532906017303466797e+02,-1.559224119483437754e-02,1.508151582759453824e-02,2.315693146810458458e+00
1.533760998249053955e+02,-2.225146283792955870e-02,2.997672937450701625e-02,2.327104588157738796e+00
1.534650070667266846e+02,1.199975294364730161e-02,2.714774635136851799e-02,2.323378094782122094e+00
1.535560996532440186e+02,4.475157300513243896e-02,2.965865018600588598e-02,2.336633527673549260e+00
1.536411142349243164e+02,6.250134527295170273e-02,2.571830351559478700e-02,2.361160763715529409e+00
1.537274048328399658e+02,1.103322837331910389e-01,-8.703739183306691274e-03,2.372551571975595408e+00
1.538133335113525391e+02,1.207450999111387979e-01,-4.108154720203760490e-03,2.373021998724520021e+00
1.538991749286651611e+02,1.443150186309165584e-01,-1.673705902117528233e-02,2.364368757223402451e+00
1.539847018718719482e+02,1.359180971279909667e-01,-1.796783646307886784e-02,2.376998856763339774e+00
1.540710268020629883e+02,1.538747963928817075e-01,-2.268185670922973074e-02,2.393170693346760025e+00
1.541587285995483398e+02,1.385631447135122762e-01,-2.737968846070248929e-03,2.393129107553618073e+00
1.542466895580291748e+02,1.224637983099612359e-01,4.510526505421386112e-02,2.365866334275410487e+00
1.543347530364990234e+02,1.098719574637698759e-01,2.259246041433815577e-02,2.367976573254813921e+00
1.544174861907958984e+02,1.091810621983451135e-01,3.336069810071440322e-02,2.363900756479377918e+00
1.545100398063659668e+02,1.030405316776421554e-01,2.907969462082826695e-02,2.351967107709588944e+00
1.545959444046020508e+02,1.036765842123652526e-01,3.226349062406907997e-02,2.344243252343559458e+00
1.546837561130523682e+02,1.116541456209994010e-01,3.256279217981283836e-02,2.337022810727102495e+00
1.547697761058807373e+02,9.755534436947010946e-02,2.929446009558978048e-02,2.302853564280931131e+00
1.548524348735809326e+02,8.021860322678686650e-02,1.361652399438906258e-02,2.275349163180314882e+00
1.549387023448944092e+02,5.713373552201650440e-02,-3.731286201553052351e-03,2.261734349437723779e+00
1.550271387100219727e+02,4.054302812999543981e-02,-3.663696798334559190e-03,2.261260286552590593e+00
1.551160116195678711e+02,-5.696558945617269387e-03,-5.129318277278915872e-03,2.240459855570204883e+00
1.552010121345520020e+02,-1.246902415644801643e-02,-1.756654931769707773e-02,2.200831443640911544e+00
1.552865455150604248e+02,1.745133914838925548e-02,1.609742187862317486e-02,2.140333266071100748e+00
1.553714170455932617e+02,6.210818614199231646e-02,3.157299411519254306e-02,2.038733480138991361e+00
1.554551248550415039e+02,8.477285778862952981e-02,3.692232926411320726e-02,1.934841365765092469e+00
